Time_Seconds,Length,Velocity,Acceleration,Jerk,Curvature,Voxels Removed,Angle with Respect to Camera,Source,Time_Quartile,Stroke_Duration,Cluster
250.3189373016357,0.0012684617035005,0.0005924968464702,0.00243002347524,5.180273317810554e-16,5590.793452225466,276.0,49.55607650907697,grxk_P4_L1_no_color,Q4,1.541833639144869,0
252.2658929824829,0.0018224879027242,0.0008265843024775,0.0035743063518058,0.0055037318571708,13068.12799841967,412.0,49.33910328523956,grxk_P4_L1_no_color,Q4,1.9469556808471964,2
254.2219698429108,0.0014415188081544,0.0010216028521277,0.0034318597080781,0.0124371934724942,4516.440851624514,231.0,49.685093254479725,grxk_P4_L1_no_color,Q4,1.9560768604278849,2
258.9400658607483,0.0058614579255269,0.0012837170242055,0.00303267527764,0.0117785545579564,2505.08878601226,1047.0,47.62258896582093,grxk_P4_L1_no_color,Q4,4.718096017837496,1
260.88195300102234,0.0021360435580099,0.0011390246724383,0.0042765402929389,0.0202553306781164,2933.6430944148874,487.0,45.7068682477605,grxk_P4_L1_no_color,Q4,1.9418871402740479,2
270.83749198913574,0.0069826941305062,0.0006978513336839,0.0016730937049256,0.0060883254164054,-419.3901403482959,2779.0,40.46129842011429,grxk_P4_L1_no_color,Q4,9.955538988113403,1
277.1044065952301,0.0084628533349705,0.0014176127541143,0.0029010814118735,0.0083615959675704,1635.2929084135026,1718.0,38.79383175545323,grxk_P4_L1_no_color,Q4,6.26691460609436,1
282.6596462726593,0.0081373312409321,0.0015989834147433,0.0071731843377545,0.026974340792292,2877.901988514844,2567.0,38.661773210650765,grxk_P4_L1_no_color,Q4,5.555239677429199,2
283.14110565185547,0.0011798068673188,0.0027324647327993,0.0088038039985183,0.029394895353732,519.201328846951,279.0,36.9221196036399,grxk_P4_L1_no_color,Q4,0.481459379196167,2
283.7425410747528,0.0014865526715647,0.0033469137051039,0.0013581716716369,4.757610819357872e-15,66.55218768743595,55.0,36.971752671642825,grxk_P4_L1_no_color,Q4,0.6014354228973389,0
287.84508872032166,0.0021938593253202,0.0007074495688327,0.0009175986072178,0.0008384844057627,16741.913095370717,371.0,36.90886572303644,grxk_P4_L1_no_color,Q4,4.102547645568848,1
